player_id,family_name,given_name,total_games_played,n_minutes_played,n_tournaments,n_tournaments_played,total_final_match_played,n_wc_wins,total_goals,total_penalty_scored,Segm K-means PCA,Segment
P-07977,Thépot,Alex,4,390,2,2,0,0,0,0,5,5
P-07985,Szepan,Fritz,5,450,2,2,0,0,0,0,5,5
P-07909,Jara,Kurt,5,406,2,2,0,0,0,0,5,5
P-07912,Azofeifa,Randall,2,2,2,2,0,0,0,0,5,5
P-00604,Komano,Yūichi,5,480,2,2,0,0,0,0,5,5
P-00698,Kennedy,Joshua,4,159,2,2,0,0,0,0,5,5
P-00677,Rákosi,Gyula,7,630,2,2,0,0,0,0,5,5
P-07626,Isla,Mauricio,8,722,2,2,0,0,0,0,5,5
P-07621,Villegas,José,2,180,2,2,0,0,0,0,5,5
P-07614,Mitić,Rajko,6,570,2,2,0,0,1,0,5,5
P-07631,Lawal,Garba,5,433,2,2,0,0,0,0,5,5
P-07640,Sasía,José,4,360,2,2,0,0,2,0,5,5
P-07657,Veloso,Miguel,5,254,2,2,0,0,0,0,5,5
P-00694,Patesko,not applicable,4,360,2,2,0,0,0,0,5,5
P-07562,Bakero,José María,5,215,2,2,0,0,0,0,5,5
P-00653,Kolev,Ivan,5,450,2,2,0,0,0,0,5,5
P-00655,Sotil,Hugo,8,363,2,2,0,0,0,0,5,5
P-07667,Palacio,Rodrigo,6,192,2,2,1,0,0,0,5,5
P-01034,Körner,Alfred,7,630,2,2,0,0,3,0,5,5
P-01037,Szabó,Antal,5,450,2,2,1,0,0,0,5,5
P-06508,Farkas,János,4,360,2,1,0,0,1,0,5,5
P-06511,Bonner,Pat,9,840,2,2,0,0,0,0,5,5
P-06672,Florie,Tom,4,360,2,2,0,0,1,0,5,5
P-06681,Sellimi,Adel,5,339,2,2,0,0,0,0,5,5
P-06708,Janas,Paweł,7,630,1,1,0,0,0,0,5,5
P-06701,Čajkovski,Zlatko,5,480,2,2,0,0,0,0,5,5
P-06684,Willian,not applicable,10,515,2,2,0,0,0,0,5,5
P-00988,Svensson,Anders,5,352,2,2,0,0,1,0,5,5
P-00989,Ha,Seok-ju,4,164,2,2,0,0,1,0,5,5
P-06609,Mertens,Dries,11,572,2,2,0,0,2,0,5,5
P-06608,Dinamite,Roberto,5,450,2,1,0,0,3,0,5,5
P-06648,Kingson,Richard,9,870,2,2,0,0,0,0,5,5
P-06647,Siffling,Otto,4,360,2,1,0,0,1,0,5,5
P-06290,Jonasson,Sven,5,450,2,2,0,0,3,0,5,5
P-06292,Chadli,Nacer,10,432,2,2,0,0,1,0,5,5
P-06291,Kusto,Marek,3,58,3,1,0,0,0,0,5,5
P-01097,Libiih,Thomas,5,415,2,2,0,0,0,0,5,5
P-06315,Welbeck,Danny,3,144,2,2,0,0,0,0,5,5
P-01081,Pérez,Domingo,7,630,2,2,0,0,0,0,5,5
P-06225,Veinante,Émile,3,270,3,2,0,0,1,0,5,5
P-06220,Adelardo,not applicable,2,180,2,2,0,0,1,0,5,5
P-06235,Bradley,Michael,8,780,2,2,0,0,1,0,5,5
P-06238,Torres,José,6,540,1,1,0,0,3,0,5,5
P-06240,Eyzaguirre,Luis,7,630,2,2,0,0,0,0,5,5
P-01104,Hoddle,Glenn,7,585,2,2,0,0,0,0,5,5
P-06255,Cillessen,Jasper,7,690,1,1,0,0,0,0,5,5
P-06262,Halle,Gunnar,3,89,2,2,0,0,0,0,5,5
P-06409,de Gea,David,4,390,2,1,0,0,0,0,5,5
P-06405,Savićević,Dejan,5,244,2,2,0,0,0,0,5,5
P-01067,Ospina,David,9,835,2,2,0,0,0,0,5,5
P-06386,Vervoort,Patrick,8,660,2,2,0,0,1,0,5,5
P-07047,Rough,Alan,6,540,3,2,0,0,0,0,5,5
P-00854,Muccinelli,Ermes,4,360,2,2,0,0,1,0,5,5
P-07075,Bensaoula,Tedj,4,166,2,2,0,0,1,0,5,5
P-07077,Zhirkov,Yuri,4,293,2,2,0,0,0,0,5,5
P-07056,Elsener,Karl,5,450,2,2,0,0,0,0,5,5
P-07057,Luisinho,not applicable,3,270,2,2,0,0,0,0,5,5
P-06979,Jung,Sung-ryong,6,540,2,2,0,0,0,0,5,5
P-06714,Schneiter,Heinz,4,360,2,2,0,0,1,0,5,5
P-07164,Tchami,Alphonse,4,95,2,2,0,0,0,0,5,5
P-07157,Whelan,Ronnie,2,45,2,2,0,0,0,0,5,5
P-00804,Voorhoof,Bernard,3,270,3,3,0,0,2,0,5,5
P-07209,Robertson,John,4,360,2,2,0,0,1,0,5,5
P-00805,Kaelbel,Raymond,8,720,2,2,0,0,0,0,5,5
P-07197,Simeonov,Simeon,3,270,3,2,0,0,0,0,5,5
P-00814,Eggen,Dan,4,360,2,1,0,0,1,0,5,5
P-07194,Gallego,Ricardo,5,403,2,2,0,0,0,0,5,5
P-07119,Jakobsen,Mini,4,180,2,2,0,0,0,0,5,5
P-07150,Toldi,Géza,4,360,2,2,0,0,3,0,5,5
P-06792,Horvat,Ivica,6,570,2,2,0,0,0,0,5,5
P-00941,Alemão,not applicable,9,834,2,2,0,0,0,0,5,5
P-06783,del Sol,Luis,4,360,2,2,0,0,0,0,5,5
P-06781,Limpar,Anders,3,192,2,2,0,0,0,0,5,5
P-06825,Jara,Gonzalo,8,699,2,2,0,0,0,0,5,5
P-06826,Belloumi,Lakhdar,5,345,2,2,0,0,1,0,5,5
P-06824,Tóth,József,5,450,2,2,0,0,1,0,5,5
P-00943,Brülls,Albert,6,540,2,2,0,0,1,0,5,5
P-06749,Boffin,Danny,5,307,3,2,0,0,0,0,5,5
P-00947,Al-Khathran,Abdulaziz,5,324,2,2,0,0,0,0,5,5
P-00923,Veselinović,Todor,4,360,2,1,0,0,3,0,5,5
P-06916,Walker,Des,7,720,1,1,0,0,0,0,5,5
P-06921,Espinoza,Roger,5,362,2,2,0,0,0,0,5,5
P-06919,Nikodimov,Asparuh,4,329,2,2,0,0,1,0,5,5
P-06909,Odemwingie,Peter,6,359,2,2,0,0,1,0,5,5
P-06927,Porkujan,Valeriy,3,270,2,1,0,0,4,0,5,5
P-06845,Lozano,John Harold,4,282,2,2,0,0,1,0,5,5
P-00921,Suárez,Luis,4,360,2,2,0,0,0,0,5,5
P-06869,Silas,Paulo,5,69,2,2,0,0,0,0,5,5
P-06872,Burdisso,Nicolás,8,548,2,2,0,0,0,0,5,5
P-09377,Weber,Mauk,2,210,2,2,0,0,0,0,5,5
P-09373,Sárosi,László,8,690,2,2,0,0,0,0,5,5
P-09396,De Wilde,Filip,2,180,3,1,0,0,0,0,5,5
P-00215,Romo,Jorge,4,360,2,2,0,0,0,0,5,5
P-09320,Borgetti,Jared,6,487,2,2,0,0,2,0,5,5
P-09331,Karlsson,Kent,6,540,2,1,0,0,0,0,5,5
P-09348,Cascarino,Tony,6,357,2,2,0,0,0,0,5,5
P-09415,Stojković,Vladimir,6,540,3,2,0,0,0,0,5,5
P-00172,Grip,Roland,5,450,2,2,0,0,0,0,5,5
P-09524,Paz,Rubén,4,300,2,2,0,0,0,0,5,5
P-09520,Triki,Smahi,4,360,2,2,0,0,0,0,5,5
P-09515,Maceda,Antonio,2,109,2,2,0,0,0,0,5,5
P-00158,Ōkubo,Yoshito,7,557,2,2,0,0,0,0,5,5
P-09443,Ureña,Marco,6,226,2,2,0,0,1,0,5,5
P-09446,Rodríguez,Ricardo,8,750,2,2,0,0,0,0,5,5
P-00160,Bocquet,Roger,7,630,2,2,0,0,0,0,5,5
P-09468,Alba,Jordi,7,660,2,2,0,0,0,0,5,5
P-00159,Fenyvesi,Máté,6,540,3,2,0,0,0,0,5,5
P-00218,Drmić,Josip,7,366,2,2,0,0,1,0,5,5
P-09130,Fred,not applicable,7,475,2,2,0,0,2,0,5,5
P-09155,Vlaović,Goran,7,368,2,1,0,0,1,0,5,5
P-09143,Carlos,not applicable,5,480,3,1,0,0,0,0,5,5
P-09075,Hertl,Jan,3,270,2,2,0,0,0,0,5,5
P-09085,Valladares,Noel,6,540,2,2,0,0,0,0,5,5
P-09250,Akinfeev,Igor,8,780,2,2,0,0,0,0,5,5
P-09179,Salvadore,Sandro,5,450,2,2,0,0,0,0,5,5
P-00259,Boateng,Kevin-Prince,7,549,2,2,0,0,1,0,5,5
P-09194,Marzolini,Silvio,7,630,2,2,0,0,0,0,5,5
P-09201,Steven,Trevor,6,443,2,2,0,0,0,0,5,5
P-09840,George,Finidi,8,658,2,2,0,0,1,0,5,5
P-09832,Cowie,Doug,4,360,2,2,0,0,0,0,5,5
P-00061,Aboubakar,Vincent,4,190,2,2,0,0,0,0,5,5
P-09827,Seferovic,Haris,7,285,2,2,0,0,1,0,5,5
P-00051,Januzaj,Adnan,2,146,2,2,0,0,1,0,5,5
P-00080,Chedjou,Aurélien,3,226,2,2,0,0,0,0,5,5
P-09793,Jáuregui,Ignacio,3,270,2,2,0,0,0,0,5,5
P-09761,Nilis,Luc,6,456,2,2,0,0,1,0,5,5
P-09808,Sturm,Hans,2,180,2,2,0,0,0,0,5,5
P-09958,Wallace,Harold,5,304,2,2,0,0,0,0,5,5
P-09992,Lehner,Ernst,6,570,2,2,0,0,2,0,5,5
P-00009,Jerković,Dražan,6,540,2,1,0,0,4,0,5,5
P-09898,Lázár,Gyula,5,450,2,2,1,0,0,0,5,5
P-09918,Peiró,Joaquín,4,360,2,2,0,0,1,0,5,5
P-09920,Gaganelov,Boris,4,328,2,2,0,0,0,0,5,5
P-09610,Zapata,Cristián,5,365,2,2,0,0,0,0,5,5
P-09609,Janich,Francesco,2,180,2,2,0,0,0,0,5,5
P-09593,Schwarzer,Mark,6,540,2,2,0,0,0,0,5,5
P-09628,Preud'homme,Michel,8,750,2,2,0,0,0,0,5,5
P-09549,Al-Dosari,Obeid,2,47,2,2,0,0,0,0,5,5
P-09554,Sheringham,Teddy,6,249,2,2,0,0,0,0,5,5
P-09548,Matip,Joël,3,243,2,2,0,0,1,0,5,5
P-09538,O'Brien,John,6,495,2,2,0,0,1,0,5,5
P-09572,Ostrovskiy,Leonid,6,540,3,2,0,0,0,0,5,5
P-00136,Cañizares,Santiago,2,180,3,2,0,0,0,0,5,5
P-09704,Maicon,not applicable,8,720,2,2,0,0,1,0,5,5
P-00111,Ibrahimović,Zlatan,5,240,2,2,0,0,0,0,5,5
P-09699,Hidegkuti,Nándor,6,570,2,2,1,0,4,0,5,5
P-09739,Díaz,Rubén Toribio,7,551,2,2,0,0,1,0,5,5
P-09721,Gâlcă,Constantin,6,372,2,2,0,0,0,0,5,5
P-09657,Musa,Ahmed,7,544,2,2,0,0,4,0,5,5
P-09655,Rodionov,Sergey,6,197,2,2,0,0,1,0,5,5
P-09683,Kovács,Nicolae,2,210,2,2,0,0,0,0,5,5
P-09687,Mullen,Jimmy,3,270,2,2,0,0,1,0,5,5
P-09693,Boniperti,Giampiero,3,270,2,2,0,0,1,0,5,5
P-09050,Minelli,Severino,4,390,2,2,0,0,0,0,5,5
P-00497,Szalay,Antal,4,360,2,2,1,0,0,0,5,5
P-00494,Ogasawara,Mitsuo,3,153,2,2,0,0,0,0,5,5
P-00487,Szojka,Ferenc,3,270,2,2,0,0,0,0,5,5
P-08308,Aimar,Pablo,6,205,2,2,0,0,0,0,5,5
P-08283,Kerzhakov,Aleksandr,4,111,2,2,0,0,1,0,5,5
P-08330,Milošević,Savo,5,288,2,2,0,0,0,0,5,5
P-08435,Gorlukovich,Sergei,5,409,2,2,0,0,0,0,5,5
P-08505,Zhekov,Petar,2,180,2,2,0,0,0,0,5,5
P-08495,Crnković,Tomislav,7,660,2,2,0,0,0,0,5,5
P-00452,Mahdavikia,Mehdi,6,540,2,2,0,0,1,0,5,5
P-00426,Boškov,Vujadin,7,660,2,2,0,0,0,0,5,5
P-00428,Gómez,Mario,7,150,2,2,0,0,0,0,5,5
P-08442,von Bergen,Steve,5,334,2,2,0,0,0,0,5,5
P-08441,Fukunishi,Takashi,3,142,2,2,0,0,0,0,5,5
P-08462,de Goey,Ed,5,450,2,1,0,0,0,0,5,5
P-08475,Khurtsilava,Murtaz,6,536,2,2,0,0,0,0,5,5
P-00453,Basualdo,José,8,759,2,2,1,0,0,0,5,5
P-08266,Nakamura,Shunsuke,4,297,2,2,0,0,1,0,5,5
P-08108,Andersson,Patrik,7,660,2,1,0,0,0,0,5,5
P-08106,Chipperfield,Scott,7,485,2,2,0,0,0,0,5,5
P-08112,Marcelo,not applicable,10,850,2,2,0,0,0,0,5,5
P-00561,Santillana,not applicable,4,360,2,2,0,0,0,0,5,5
P-08135,Marcel,Jean-Jacques,7,630,2,2,0,0,0,0,5,5
P-08129,Onopko,Viktor,5,450,2,2,0,0,0,0,5,5
P-00554,Gadocha,Robert,7,625,1,1,0,0,0,0,5,5
P-08049,Davidov,Ivan,2,180,2,2,0,0,0,0,5,5
P-08029,Gento,Francisco,5,450,2,2,0,0,0,0,5,5
P-08080,Coates,Sebastián,2,93,2,2,0,0,0,0,5,5
P-08063,Postiga,Hélder,4,136,2,2,0,0,0,0,5,5
P-00547,Buchan,Martin,5,416,2,2,0,0,0,0,5,5
P-08221,Arconada,Luis,5,450,2,1,0,0,0,0,5,5
P-00527,Stuani,Cristhian,6,256,2,2,0,0,0,0,5,5
P-08257,Vincent,Jean,8,720,2,2,0,0,2,0,5,5
P-00515,Sušić,Safet,8,686,2,2,0,0,1,0,5,5
P-08245,Bulgarelli,Giacomo,4,360,2,2,0,0,2,0,5,5
P-00520,Jardine,Sandy,4,360,2,2,0,0,0,0,5,5
P-08149,Sánchez,Alexis,8,725,2,2,0,0,2,0,5,5
P-00536,Netto,Igor,5,450,2,2,0,0,0,0,5,5
P-08187,Basora,Estanislau,6,540,1,1,0,0,4,0,5,5
P-08889,Hedman,Magnus,4,374,2,1,0,0,0,0,5,5
P-08875,Vialli,Gianluca,7,338,2,2,0,0,0,0,5,5
P-00320,Al-Shahrani,Ibrahim,6,432,2,2,0,0,0,0,5,5
P-08922,Lennon,Aaron,5,257,2,2,0,0,0,0,5,5
P-08910,Cruz,Humberto,4,360,2,2,0,0,0,0,5,5
P-08866,McClelland,John,5,450,2,1,0,0,0,0,5,5
P-08819,Hernández,Alfredo,2,180,2,2,0,0,0,0,5,5
P-09013,Villar,Justo,6,488,3,2,0,0,0,0,5,5
P-09009,Aguilar,Abel,4,270,2,2,0,0,0,0,5,5
P-09026,Amokachi,Daniel,5,372,2,2,0,0,2,0,5,5
P-08993,Babayaro,Celestine,5,425,2,2,0,0,0,0,5,5
P-08937,Degryse,Marc,7,538,2,2,0,0,2,0,5,5
P-08981,Penverne,Armand,7,630,2,2,0,0,0,0,5,5
P-00344,Ryan,Mathew,6,540,2,2,0,0,0,0,5,5
P-08624,Litovchenko,Gennadiy,4,244,2,2,0,0,0,0,5,5
P-08656,Alzamendi,Antonio,6,266,2,2,0,0,1,0,5,5
P-00389,Zanetti,Javier,8,727,2,2,0,0,1,0,5,5
P-08796,Vogl,Emerich,3,270,2,2,0,0,0,0,5,5
P-08563,Borja,Enrique,5,339,2,2,0,0,1,0,5,5
P-00402,Hanappi,Gerhard,8,720,2,2,0,0,0,0,5,5
P-08600,Fatton,Jacques,7,630,2,2,0,0,3,0,5,5
P-08668,Dürr,Richard,3,270,2,2,0,0,0,0,5,5
P-08754,Sagna,Bacary,4,360,2,2,0,0,0,0,5,5
P-08761,Lang,Michael,4,118,2,2,0,0,0,0,5,5
P-08755,Jansen,Marcell,5,247,2,2,0,0,1,0,5,5
P-08783,M'Boma,Patrick,6,469,2,2,0,0,2,0,5,5
P-08682,Dzagoev,Alan,5,107,2,2,0,0,0,0,5,5
P-08678,Bodola,Iuliu,2,210,2,2,0,0,0,0,5,5
P-08710,Marche,Roger,2,180,2,2,0,0,0,0,5,5
P-08715,Kitov,Stoyan,3,270,2,2,0,0,0,0,5,5
P-08716,Dobay,Ștefan,3,300,2,2,0,0,3,0,5,5
P-08722,Mészáros,Ferenc,4,360,2,2,0,0,0,0,5,5
P-03556,Townsend,Andy,9,825,2,2,0,0,0,0,5,5
P-03553,Sibaya,MacBeth,4,360,2,2,0,0,0,0,5,5
P-03604,Żurawski,Maciej,6,411,2,2,0,0,0,0,5,5
P-03552,Guagua,Jorge,6,404,2,2,0,0,0,0,5,5
P-03550,Cahill,Gary,4,360,2,2,0,0,0,0,5,5
P-03512,Gonsalves,Billy,4,360,2,2,0,0,0,0,5,5
P-03539,Maszczyk,Zygmunt,7,595,1,1,0,0,0,0,5,5
P-03548,Ladić,Dražen,7,630,1,1,0,0,0,0,5,5
P-01869,Morales,Ramón,6,371,2,2,0,0,0,0,5,5
P-03688,Adamec,Jozef,6,495,2,2,0,0,0,0,5,5
P-01823,Polster,Toni,6,468,2,2,0,0,1,0,5,5
P-01819,Roca,José Antonio,3,270,3,1,0,0,0,0,5,5
P-03645,Alves,Bruno,7,630,3,2,0,0,0,0,5,5
P-01837,Neville,Gary,5,510,2,2,0,0,0,0,5,5
P-01829,Pascutti,Ezio,2,180,2,2,0,0,0,0,5,5
P-01834,Garaba,Imre,6,540,2,2,0,0,0,0,5,5
P-03497,Medford,Hernán,5,141,2,2,0,0,1,0,5,5
P-03323,Ejderstedt,Inge,3,172,2,2,0,0,0,0,5,5
P-03315,Seo,Jung-won,6,326,2,2,0,0,1,0,5,5
P-03300,Sepúlveda,Guillermo,4,360,2,2,0,0,0,0,5,5
P-01925,Burgr,Jaroslav,4,420,2,2,0,0,0,0,5,5
P-03343,Marchisio,Claudio,5,338,2,2,0,0,1,0,5,5
P-03262,Eriksen,Christian,6,436,2,2,0,0,1,0,5,5
P-03281,Zarra,Telmo,6,540,1,1,0,0,4,0,5,5
P-01942,Sheridan,John,5,373,2,2,0,0,0,0,5,5
P-03268,Bal,Andriy,6,567,2,2,0,0,1,0,5,5
P-03451,Zenga,Walter,7,660,2,1,0,0,0,0,5,5
P-03454,Grobéty,André,4,360,2,2,0,0,0,0,5,5
P-03465,Miller,Willie,5,450,2,2,0,0,0,0,5,5
P-03471,Lopez,Christian,6,389,2,2,0,0,1,0,5,5
P-03475,Neury,André,7,630,2,2,0,0,0,0,5,5
P-03734,Zidane,Djamel,5,294,2,2,0,0,1,0,5,5
P-04096,Jennings,Pat,7,630,2,2,0,0,0,0,5,5
P-04094,Kernen,Willy,4,360,3,1,0,0,0,0,5,5
P-04083,Fragoso,Javier,5,450,2,2,0,0,1,0,5,5
P-04078,Fernie,Willie,3,270,2,2,0,0,0,0,5,5
P-01756,Gervinho,not applicable,6,446,2,2,0,0,2,0,5,5
P-04000,Fouilloux,Alberto,4,360,2,2,0,0,0,0,5,5
P-04024,Kupcewicz,Janusz,5,403,2,1,0,0,1,0,5,5
P-01737,Chung,Yong-hwan,4,360,2,2,0,0,0,0,5,5
P-04004,Valencia,Adolfo,6,346,2,2,0,0,2,0,5,5
P-04197,Kindvall,Ove,5,387,2,2,0,0,0,0,5,5
P-01696,Wijnaldum,Georginio,7,552,1,1,0,0,1,0,5,5
P-01717,Smit,Kick,2,210,2,2,0,0,1,0,5,5
P-04115,Šekularac,Dragoslav,9,810,2,2,0,0,0,0,5,5
P-04107,Lee,Young-jin,4,266,2,2,0,0,0,0,5,5
P-04159,McCreery,David,8,716,2,2,0,0,0,0,5,5
P-01802,Kostov,Aleksandar,2,180,2,2,0,0,0,0,5,5
P-01791,Barnes,John,6,407,2,2,0,0,0,0,5,5
P-03749,Mondragón,Faryd,4,276,3,2,0,0,0,0,5,5
P-03793,Puskás,Ferenc,6,540,2,2,1,0,4,0,5,5
P-03785,Yamaguchi,Hotaru,6,320,2,2,0,0,0,0,5,5
P-01772,Amorim,Rúben,2,96,2,2,0,0,0,0,5,5
P-03968,Moorhouse,George,4,360,2,2,0,0,0,0,5,5
P-03963,O'Neill,John,4,275,2,2,0,0,0,0,5,5
P-03922,Fabián,Marco,4,70,2,2,0,0,0,0,5,5
P-03892,Džemaili,Blerim,7,383,3,2,0,0,2,0,5,5
P-03909,Quinn,Niall,7,399,2,2,0,0,1,0,5,5
P-02105,Beschastnykh,Vladimir,4,192,2,2,0,0,1,0,5,5
P-02539,Luna,Braulio,6,450,2,2,0,0,0,0,5,5
P-02538,Assou-Ekotto,Benoît,5,450,2,2,0,0,0,0,5,5
P-02528,Narazaki,Seigo,4,360,4,1,0,0,0,0,5,5
P-02548,Meira,Fernando,7,660,1,1,0,0,0,0,5,5
P-02135,Tevez,Carlos,8,612,2,2,0,0,3,0,5,5
P-02471,González,Alberto,5,450,2,2,0,0,0,0,5,5
P-02519,Landa,Honorino,7,630,2,2,0,0,0,0,5,5
P-02078,Bonev,Hristo,6,474,2,2,0,0,2,0,5,5
P-02061,Puč,Antonín,5,510,2,2,1,0,2,0,5,5
P-02699,Bettega,Roberto,7,606,1,1,0,0,2,0,5,5
P-02068,Gekas,Theofanis,6,354,2,2,0,0,0,0,5,5
P-02081,Noh,Soo-jin,3,147,2,2,0,0,0,0,5,5
P-02597,Lodeiro,Nicolás,6,254,2,2,0,0,0,0,5,5
P-02590,Asprilla,Faustino,4,309,2,2,0,0,0,0,5,5
P-02086,M'Bolhi,Raïs,6,570,2,2,0,0,0,0,5,5
P-02087,Amoah,Matthew,6,290,2,2,0,0,0,0,5,5
P-02090,Baltazar,not applicable,4,390,2,2,0,0,3,0,5,5
P-02616,Happel,Ernst,6,540,2,2,0,0,0,0,5,5
P-02611,Van Moer,Wilfried,6,372,2,2,0,0,2,0,5,5
P-02289,McGrain,Danny,5,380,2,2,0,0,0,0,5,5
P-02207,de Boer,Ronald,9,690,2,2,0,0,2,0,5,5
P-02234,Cuevas,Nelson,4,78,2,2,0,0,3,0,5,5
P-02252,Mpenza,Mbo,4,223,2,2,0,0,0,0,5,5
P-02212,Valbuena,Mathieu,5,356,2,2,0,0,1,0,5,5
P-02271,Makoun,Jean,4,220,2,2,0,0,0,0,5,5
P-02269,Eduardo,not applicable,5,362,2,2,0,0,0,0,5,5
P-02264,Padilla,Aarón,6,540,2,2,0,0,0,0,5,5
P-02256,Rommedahl,Dennis,7,629,2,2,0,0,2,0,5,5
P-02416,Bellugi,Mauro,5,322,2,1,0,0,0,0,5,5
P-02151,Gough,Richard,4,316,2,2,0,0,0,0,5,5
P-02177,Zebec,Branko,7,660,2,2,0,0,1,0,5,5
P-02343,Quintero,Juan Fernando,7,405,2,2,0,0,2,0,5,5
P-02373,Schleger,Walter,3,270,2,2,0,0,0,0,5,5
P-02376,Strachan,Gordon,6,473,2,2,0,0,1,0,5,5
P-02378,El Haddaoui,Mustafa,4,317,2,2,0,0,0,0,5,5
P-03062,Zé Roberto,not applicable,6,384,2,2,0,0,1,0,5,5
P-01975,Lehmann,Jens,6,600,3,1,0,0,0,0,5,5
P-03065,Campos,Jorge Luis,7,379,2,2,0,0,1,0,5,5
P-01983,Aleinikov,Sergei,7,660,2,2,0,0,1,0,5,5
P-03074,Pirri,not applicable,4,316,2,2,0,0,1,0,5,5
P-02981,Hadji,Mustapha,6,422,2,2,0,0,1,0,5,5
P-01985,Bálint,László,3,270,2,2,0,0,0,0,5,5
P-03097,Moldovan,Viorel,4,283,2,1,0,0,2,0,5,5
P-03187,Rattín,Antonio,5,420,2,2,0,0,0,0,5,5
P-01954,Pardo,Pável,7,516,2,2,0,0,0,0,5,5
P-03176,N'Guémo,Landry,2,180,2,2,0,0,0,0,5,5
P-03228,Al-Owairan,Saeed,6,423,2,2,0,0,1,0,5,5
P-03124,Vandenbergh,Erwin,6,516,2,2,0,0,2,0,5,5
P-03105,Ilku,István,2,180,2,2,0,0,0,0,5,5
P-01957,Stevens,Gary,7,630,2,2,0,0,0,0,5,5
P-01959,Bürger,Rudolf,4,390,3,2,0,0,0,0,5,5
P-03162,Gonçalves,Néstor,7,630,2,2,0,0,0,0,5,5
P-02802,Van Kerckhoven,Nico,3,270,2,2,0,0,0,0,5,5
P-02829,Weber,Heribert,6,254,2,2,0,0,0,0,5,5
P-02035,Jones,Phil,3,270,2,2,0,0,0,0,5,5
P-02055,da Silva,Paulo,6,482,2,2,0,0,0,0,5,5
P-02058,Vermaelen,Thomas,4,165,2,2,0,0,0,0,5,5
P-02715,Bell,Joseph-Antoine,2,180,3,1,0,0,0,0,5,5
P-02773,Borges,Celso,8,768,2,2,0,0,0,0,5,5
P-02771,Eggimann,Oliver,5,450,2,2,0,0,0,0,5,5
P-02751,Palencia,Francisco,4,121,2,2,0,0,0,0,5,5
P-02930,Meier,Eugen,4,360,2,2,0,0,0,0,5,5
P-02927,Bravo,Claudio,8,750,2,2,0,0,0,0,5,5
P-02000,Lacombe,Bernard,5,339,2,2,0,0,1,0,5,5
P-02951,Calderón,Ignacio,6,540,2,2,0,0,0,0,5,5
P-01999,Nilsson,Erik,6,540,2,2,0,0,0,0,5,5
P-02908,Ignashevich,Sergei,8,780,2,2,0,0,0,0,5,5
P-02907,Kavazashvili,Anzor,6,570,2,2,0,0,0,0,5,5
P-02868,Wiltord,Sylvain,10,464,2,2,1,0,0,0,5,5
P-02875,Leguía,Germán,4,197,2,2,0,0,0,0,5,5
P-02867,Santamaría,José,7,660,2,2,0,0,0,0,5,5
P-05528,Saleh,Hamzah,6,395,2,2,0,0,0,0,5,5
P-05555,Keller,Tore,4,360,2,2,0,0,1,0,5,5
P-05526,Guendouz,Mahmoud,6,540,2,2,0,0,0,0,5,5
P-05495,Bernal,Marcelino,6,386,2,2,0,0,1,0,5,5
P-05494,Vukas,Bernard,5,480,2,2,0,0,0,0,5,5
P-01309,Tacchella,Ely,4,360,2,2,0,0,0,0,5,5
P-05509,Albert,Flórián,7,630,2,2,0,0,4,0,5,5
P-05499,Schmied,Kurt,5,450,2,2,0,0,0,0,5,5
P-01289,Nicolas,Jean,3,300,2,2,0,0,3,0,5,5
P-01268,Košťálek,Josef,7,720,2,2,1,0,1,0,5,5
P-05689,Yekini,Rashidi,8,522,2,2,0,0,1,0,5,5
P-05603,Tobar,Armando,5,450,2,2,0,0,0,0,5,5
P-01271,Blokhin,Oleh,7,545,2,2,0,0,2,0,5,5
P-01380,Luiz,David,7,660,1,1,0,0,2,0,5,5
P-05306,Yaremchuk,Ivan,5,344,2,2,0,0,1,0,5,5
P-01384,Armstrong,Gerry,6,470,2,2,0,0,3,0,5,5
P-05338,Milutinović,Miloš,6,570,2,2,0,0,1,0,5,5
P-05345,Karagounis,Giorgos,7,443,2,2,0,0,0,0,5,5
P-05333,López,Claudio,8,496,2,2,0,0,1,0,5,5
P-05292,Roy,Bryan,5,253,2,1,0,0,1,0,5,5
P-05259,Pereira,Álvaro,8,615,2,2,0,0,1,0,5,5
P-01398,Kraus,Tadeáš,2,180,2,2,0,0,0,0,5,5
P-05284,Vonlanthen,Roger,6,540,2,2,0,0,0,0,5,5
P-05269,Kourichi,Nourredine,5,450,2,2,0,0,0,0,5,5
P-01338,Pickford,Jordan,7,690,1,1,0,0,0,0,5,5
P-05455,Metreveli,Slava,3,270,3,2,0,0,0,0,5,5
P-01342,Sánchez,Oswaldo,4,390,3,1,0,0,0,0,5,5
P-01361,Davala,Ümit,7,523,1,1,0,0,2,0,5,5
P-05367,Abegglen,André,5,480,2,2,0,0,4,0,5,5
P-05400,Cerezo,Toninho,10,832,2,2,0,0,0,0,5,5
P-05386,Calderón,Gabriel,9,491,2,2,1,0,0,0,5,5
P-06038,Meireles,Raul,6,488,2,2,0,0,1,0,5,5
P-06023,Borodyuk,Aleksandr,3,85,2,2,0,0,0,0,5,5
P-06016,van Heel,Puck,2,210,2,2,0,0,0,0,5,5
P-06013,Jiménez,Raúl,3,63,2,2,0,0,0,0,5,5
P-06077,Dickinson,Jimmy,6,570,2,2,0,0,0,0,5,5
P-06049,La Rosa,Guillermo,8,498,2,2,0,0,1,0,5,5
P-05979,Sallai,Sándor,6,474,2,2,0,0,0,0,5,5
