player_id,family_name,given_name,total_games_played,n_minutes_played,n_tournaments,n_tournaments_played,total_final_match_played,n_wc_wins,total_goals,total_penalty_scored,0
P-03454,Grobéty,André,4,360,2,2,0,0,0,0,0
P-04429,van Breukelen,Hans,4,360,1,1,0,0,0,0,0
P-09832,Cowie,Doug,4,360,2,2,0,0,0,0,0
P-01194,Naranjo,José,4,360,2,2,0,0,0,0,0
P-00256,Ferreiro,Roberto,4,360,1,1,0,0,0,0,0
P-00262,de León,Hugo,4,360,1,1,0,0,0,0,0
P-03410,Olsen,Morten,4,360,1,1,0,0,0,0,0
P-04059,Sulakvelidze,Tengiz,4,360,1,1,0,0,0,0,0
P-05765,Mellberg,Bror,4,360,2,2,0,0,1,0,0
P-04094,Kernen,Willy,4,360,3,1,0,0,0,0,0
P-04091,Stojaspal,Ernst,4,360,1,1,0,0,3,1,0
P-01725,Lee,Jung-soo,4,360,1,1,0,0,2,0,0
P-00166,Jeppson,Hasse,4,360,1,1,0,0,2,0,0
P-03615,Geiger,Alain,4,360,1,1,0,0,0,0,0
P-09566,McDonald,Colin,4,360,1,1,0,0,0,0,0
P-09520,Triki,Smahi,4,360,2,2,0,0,0,0,0
P-03553,Sibaya,MacBeth,4,360,2,2,0,0,0,0,0
P-00520,Jardine,Sandy,4,360,2,2,0,0,0,0,0
P-08245,Bulgarelli,Giacomo,4,360,2,2,0,0,2,0,0
P-01566,Zúñiga,Juan Camilo,4,360,1,1,0,0,0,0,0
P-04709,Hernández,Guillermo,4,360,2,2,0,0,0,0,0
P-04673,Maneca,not applicable,4,360,1,1,0,0,1,0,0
P-04725,Danilov,Vasiliy,4,360,1,1,0,0,0,0,0
P-08910,Cruz,Humberto,4,360,2,2,0,0,0,0,0
P-08832,Krstić,Dobrosav,4,360,1,1,0,0,0,0,0
P-08228,Dolmy,Abdelmajid,4,360,1,1,0,0,0,0,0
P-08856,Gregg,Harry,4,360,1,1,0,0,0,0,0
P-08230,Lindelöf,Victor,4,360,1,1,0,0,0,0,0
P-09008,Han,Bong-zin,4,360,1,1,0,0,0,0,0
P-08047,Caetano,Omar,4,360,2,1,0,0,0,0,0
P-08115,Barschandt,Leopold,4,360,2,1,0,0,0,0,0
P-00561,Santillana,not applicable,4,360,2,2,0,0,0,0,0
P-04630,De Vlieger,Geert,4,360,1,1,0,0,0,0,0
P-08546,Bouyahyaoui,Noureddine,4,360,1,1,0,0,0,0,0
P-01567,Ballaman,Robert,4,360,1,1,0,0,4,0,0
P-00401,Edman,Erik,4,360,2,1,0,0,0,0,0
P-04633,Wagner,Theodor,4,360,1,1,0,0,3,0,0
P-08754,Sagna,Bacary,4,360,2,2,0,0,0,0,0
P-00481,Jugović,Vladimir,4,360,1,1,0,0,0,0,0
P-00476,Rajkov,Zdravko,4,360,1,1,0,0,1,0,0
P-08731,Onega,Ermindo,4,360,1,1,0,0,1,0,0
P-08722,Mészáros,Ferenc,4,360,2,2,0,0,0,0,0
P-03994,Sullivan,Derrick,4,360,1,1,0,0,0,0,0
P-04000,Fouilloux,Alberto,4,360,2,2,0,0,0,0,0
P-07616,Fuentes,Nicolás,4,360,1,1,0,0,0,0,0
P-06091,Shin,Yung-kyoo,4,360,1,1,0,0,0,0,0
P-05191,Coppell,Steve,4,360,1,1,0,0,0,0,0
P-06397,Cañete,Adolfino,4,360,1,1,0,0,0,0,0
P-05106,Nowak,Hans,4,360,1,1,0,0,0,0,0
P-02653,Jokanović,Slaviša,4,360,1,1,0,0,0,0,0
P-06105,Remetter,François,4,360,2,2,0,0,0,0,0
P-02577,Chico,not applicable,4,360,1,1,0,0,4,0,0
P-06215,Dimitrov,Georgi,4,360,1,1,0,0,0,0,0
P-02463,Solymosi,Ernő,4,360,1,1,0,0,1,0,0
P-06647,Siffling,Otto,4,360,2,1,0,0,1,0,0
P-06635,Káposzta,Benő,4,360,1,1,0,0,0,0,0
P-02192,Viduka,Mark,4,360,1,1,0,0,0,0,0
P-06597,Norman,Maurice,4,360,2,1,0,0,0,0,0
P-02168,Chapuisat,Stéphane,4,360,1,1,0,0,1,0,0
P-06672,Florie,Tom,4,360,2,2,0,0,1,0,0
P-06675,Abbadie,Julio,4,360,1,1,0,0,2,0,0
P-06508,Farkas,János,4,360,2,1,0,0,1,0,0
P-05976,Emenike,Emmanuel,4,360,1,1,0,0,0,0,0
P-07583,Ambrose,Efe,4,360,1,1,0,0,0,0,0
P-03037,Busk,Søren,4,360,1,1,0,0,0,0,0
P-07544,Ferreira,Buenaventura,4,360,1,1,0,0,0,0,0
P-00694,Patesko,not applicable,4,360,2,2,0,0,0,0,0
P-00695,Kralj,Ivica,4,360,1,1,0,0,0,0,0
P-07640,Sasía,José,4,360,2,2,0,0,2,0,0
P-03035,Navarro,Sergio,4,360,1,1,0,0,0,0,0
P-02995,Bene,Ferenc,4,360,1,1,0,0,4,0,0
P-00854,Muccinelli,Ermes,4,360,2,2,0,0,1,0,0
P-07016,Machado,not applicable,4,360,1,1,0,0,0,0,0
P-01737,Chung,Yong-hwan,4,360,2,2,0,0,0,0,0
P-06714,Schneiter,Heinz,4,360,2,2,0,0,1,0,0
P-04009,Vantolrá,José,4,360,1,1,0,0,0,0,0
P-01709,Im,Seung-hwi,4,360,1,1,0,0,0,0,0
P-04405,Chaves,José Carlos,4,360,1,1,0,0,0,0,0
P-00215,Romo,Jorge,4,360,2,2,0,0,0,0,0
P-01719,Matsuda,Naoki,4,360,1,1,0,0,0,0,0
P-00187,Delgado,Rogelio,4,360,1,1,0,0,0,0,0
P-00921,Suárez,Luis,4,360,2,2,0,0,0,0,0
P-01790,Ostrowski,Marek,4,360,1,1,0,0,0,0,0
P-06851,Slater,Bill,4,360,1,1,0,0,0,0,0
P-05083,Flores,Róger,4,360,1,1,0,0,1,0,0
P-00915,Babb,Phil,4,360,1,1,0,0,0,0,0
P-06857,Ivanov,Aleksandr,4,360,1,1,0,0,1,0,0
P-00923,Veselinović,Todor,4,360,2,1,0,0,3,0,0
P-05007,Sommer,Yann,4,360,2,1,0,0,0,0,0
P-05002,Rubiños,Luis,4,360,1,1,0,0,0,0,0
P-05806,van Tiggelen,Adri,4,360,1,1,0,0,0,0,0
P-03968,Moorhouse,George,4,360,2,2,0,0,0,0,0
P-09049,Bouderbala,Aziz,4,360,1,1,0,0,0,0,0
P-06783,del Sol,Luis,4,360,2,2,0,0,0,0,0
P-03906,Sakai,Hiroki,4,360,2,1,0,0,0,0,0
P-07150,Toldi,Géza,4,360,2,2,0,0,3,0,0
P-00814,Eggen,Dan,4,360,2,1,0,0,1,0,0
P-02528,Narazaki,Seigo,4,360,4,1,0,0,0,0,0
P-07209,Robertson,John,4,360,2,2,0,0,1,0,0
P-06129,Manicera,Jorge,4,360,1,1,0,0,0,0,0
P-01920,Valckx,Stan,4,360,1,1,0,0,0,0,0
P-04988,Sammer,Matthias,4,360,1,1,0,0,0,0,0
P-01269,Wätzlich,Siegmar,4,360,1,1,0,0,0,0,0
P-07528,Bregy,Georges,4,360,1,1,0,0,1,0,0
P-04292,Fuentes,Ronald,4,360,1,1,0,0,0,0,0
P-03086,Keane,Roy,4,360,2,1,0,0,0,0,0
P-06152,Salcedo,Carlos,4,360,1,1,0,0,0,0,0
P-04872,Mucha,Ján,4,360,1,1,0,0,0,0,0
P-06559,Ďurica,Ján,4,360,1,1,0,0,0,0,0
P-02631,Pascolo,Marco,4,360,1,1,0,0,0,0,0
P-06555,Kim,Jung-woo,4,360,1,1,0,0,0,0,0
P-05930,Zamora,Jesús María,4,360,1,1,0,0,1,0,0
P-02518,van Basten,Marco,4,360,1,1,0,0,0,0,0
P-09022,Cáceres,Fernando,4,360,1,1,0,0,0,0,0
P-02794,Oshaniwa,Juwon,4,360,1,1,0,0,0,0,0
P-06469,Meeuws,Walter,4,360,1,1,0,0,0,0,0
P-01498,Zamorano,Iván,4,360,1,1,0,0,0,0,0
P-02053,Redondo,Fernando,4,360,1,1,0,0,0,0,0
P-04913,Mora,Cristian,4,360,1,1,0,0,0,0,0
P-01503,Fagner,not applicable,4,360,1,1,0,0,0,0,0
P-01098,Lewis,Eddie,5,360,2,2,0,0,0,0,0
P-08240,Herr,Dominique,4,360,1,1,0,0,0,0,0
P-03091,Kocian,Ján,4,360,1,1,0,0,0,0,0
P-06350,Laursen,Martin,4,360,1,1,0,0,0,0,0
P-05443,Jamil Madani,Ahmed,4,360,2,1,0,0,0,0,0
P-02496,Ciobotariu,Liviu,4,360,1,1,0,0,0,0,0
P-00639,Davino,Duilio,4,360,1,1,0,0,0,0,0
P-07402,Flo,Tore André,4,360,1,1,0,0,1,0,0
P-01246,Yepes,Mario,4,360,1,1,0,0,0,0,0
P-05875,Tapia,Nelson,4,360,1,1,0,0,0,0,0
P-08863,Hattenberger,Roland,4,360,2,1,0,0,0,0,0
P-06954,Khalifa,Labid,4,360,1,1,0,0,0,0,0
P-04145,Škrtel,Martin,4,360,1,1,0,0,0,0,0
P-02455,Lalas,Alexi,4,360,2,1,0,0,0,0,0
P-00949,Perdomo,José,4,360,1,1,0,0,0,0,0
P-00270,Vanderhaeghe,Yves,4,360,1,1,0,0,0,0,0
P-08859,Ayache,William,4,360,1,1,0,0,0,0,0
P-06263,Fenwick,Terry,4,360,1,1,0,0,0,0,0
P-09632,Đorović,Goran,4,360,1,1,0,0,0,0,0
P-04532,Milligan,Mark,4,360,4,2,0,0,0,0,0
P-06699,Panucci,Christian,4,360,1,1,0,0,0,0,0
P-03344,Toda,Kazuyuki,4,360,1,1,0,0,0,0,0
P-09278,González Brenes,Rónald,4,360,1,1,0,0,1,0,0
P-00057,Goikoetxea,Andoni,4,360,1,1,0,0,1,1,0
P-03313,Nunes,Jorge Amado,4,360,1,1,0,0,0,0,0
P-04225,Artime,Luis,4,360,1,1,0,0,3,0,0
P-01441,Ramires,not applicable,11,360,2,2,0,0,0,0,0
P-01953,Albert,Philippe,4,360,2,2,0,0,2,0,0
P-01980,Solari,Jorge,4,360,1,1,0,0,0,0,0
P-01929,Salas,Marcelo,4,360,1,1,0,0,4,0,0
P-03901,Marchena,Héctor,4,360,1,1,0,0,0,0,0
P-00356,Songo'o,Jacques,4,360,4,2,0,0,0,0,0
P-03854,Más,Oscar,4,360,1,1,0,0,0,0,0
P-06909,Odemwingie,Peter,6,359,2,2,0,0,1,0,0
P-07052,Petković,Ilija,5,358,1,1,0,0,1,0,0
P-05854,Timoumi,Mohamed,4,358,1,1,0,0,0,0,0
P-04420,Grønkjær,Jesper,6,357,2,2,0,0,0,0,0
P-08450,Hamšík,Marek,4,357,1,1,0,0,0,0,0
P-09348,Cascarino,Tony,6,357,2,2,0,0,0,0,0
P-05105,Grichting,Stéphane,4,357,2,2,0,0,0,0,0
P-05865,Moriero,Francesco,4,356,1,1,0,0,0,0,0
P-02212,Valbuena,Mathieu,5,356,2,2,0,0,1,0,0
P-05508,Anderton,Darren,4,356,1,1,0,0,1,0,0
P-00168,España,Miguel,5,355,1,1,0,0,0,0,0
P-02012,Gomes,Ricardo,4,355,1,1,0,0,0,0,0
P-02068,Gekas,Theofanis,6,354,2,2,0,0,0,0,0
P-08013,Vittek,Róbert,4,354,1,1,0,0,4,1,0
P-01994,Badra,Khaled,4,354,2,2,0,0,0,0,0
P-01196,Cáceres,Víctor,4,354,1,1,0,0,0,0,0
P-08525,Galvão,Mauro,4,354,2,1,0,0,0,0,0
P-06960,Tomas,Stjepan,4,353,2,2,0,0,0,0,0
P-05006,Lustig,Mikael,4,352,1,1,0,0,0,0,0
P-05688,Al-Dokhi,Ahmed,6,352,3,3,0,0,0,0,0
P-02996,Löhr,Hannes,6,352,1,1,0,0,0,0,0
P-00988,Svensson,Anders,5,352,2,2,0,0,1,0,0
P-05851,Senderos,Philippe,5,351,3,3,0,0,1,0,0
P-05270,Abe,Yuki,4,351,1,1,0,0,0,0,0
P-08887,Mastroeni,Pablo,5,351,2,2,0,0,0,0,0
P-03168,Streich,Joachim,4,350,1,1,0,0,2,0,0
P-00443,Petrović,Vladimir,5,350,2,2,0,0,1,1,0
P-06494,Tagliafico,Nicolás,4,350,1,1,0,0,0,0,0
P-04880,Kubík,Luboš,4,349,1,1,0,0,1,0,0
P-02592,Cayasso,Juan,4,348,1,1,0,0,1,0,0
P-02124,Valdo,not applicable,4,348,2,1,0,0,0,0,0
P-00070,Mihajlović,Siniša,4,348,1,1,0,0,1,0,0
P-02656,Salpingidis,Dimitris,6,348,2,2,0,0,1,0,0
P-07339,Maniatis,Giannis,4,348,1,1,0,0,0,0,0
P-00734,Sforza,Ciriaco,4,347,1,1,0,0,0,0,0
P-03112,Papin,Jean-Pierre,4,347,1,1,0,0,2,0,0
P-04295,Besler,Matt,4,346,1,1,0,0,0,0,0
P-02248,Gallardo,Alberto,4,346,1,1,0,0,2,0,0
P-04004,Valencia,Adolfo,6,346,2,2,0,0,2,0,0
P-06297,Sorber,Mike,4,345,1,1,0,0,0,0,0
P-00207,Finnan,Steve,4,345,1,1,0,0,0,0,0
P-05173,Olsson,Jan,4,345,1,1,0,0,0,0,0
P-02534,Yevriuzhikin,Gennady,4,345,1,1,0,0,0,0,0
P-06826,Belloumi,Lakhdar,5,345,2,2,0,0,1,0,0
P-08304,Petrović,Željko,4,344,1,1,0,0,0,0,0
P-05306,Yaremchuk,Ivan,5,344,2,2,0,0,1,0,0
P-01895,Ono,Shinji,6,344,3,3,0,0,0,0,0
P-05067,Lamriss,Abdelmajid,4,343,1,1,0,0,0,0,0
P-04296,Santos,Alessandro,5,343,2,2,0,0,0,0,0
P-07169,Acuña,Clarence,4,342,1,1,0,0,0,0,0
P-09367,Tenorio,Carlos,6,342,2,2,0,0,2,0,0
P-00539,Nielsen,Allan,5,342,1,1,0,0,1,0,0
P-05315,Challe,Roberto,4,342,1,1,0,0,1,0,0
P-09504,Crouch,Peter,6,342,2,2,0,0,1,0,0
P-01076,Le Saux,Graeme,4,341,1,1,0,0,0,0,0
P-08520,Shibasaki,Gaku,4,341,1,1,0,0,0,0,0
P-02000,Lacombe,Bernard,5,339,2,2,0,0,1,0,0
P-08563,Borja,Enrique,5,339,2,2,0,0,1,0,0
P-04564,Deflandre,Éric,4,339,2,2,0,0,0,0,0
P-01421,Espinoza,Giovanny,4,339,2,1,0,0,0,0,0
P-06681,Sellimi,Adel,5,339,2,2,0,0,0,0,0
P-08875,Vialli,Gianluca,7,338,2,2,0,0,0,0,0
P-07301,Byun,Byung-joo,5,338,2,2,0,0,0,0,0
P-03832,Mehmedi,Admir,4,338,1,1,0,0,1,0,0
P-04739,Hartford,Asa,4,338,2,2,0,0,0,0,0
P-05974,Durie,Gordon,4,338,2,2,0,0,0,0,0
P-03343,Marchisio,Claudio,5,338,2,2,0,0,1,0,0
P-09048,Žigić,Nikola,5,338,2,2,0,0,1,0,0
P-02816,Borkelmans,Vital,5,337,2,2,0,0,0,0,0
P-09144,Bagni,Salvatore,4,337,1,1,0,0,0,0,0
P-00147,Calderé,Ramón,4,337,1,1,0,0,2,0,0
P-02031,Mild,Håkan,5,337,1,1,0,0,1,0,0
P-09940,Jara,Claudio,4,336,1,1,0,0,0,0,0
P-05227,Valdez,Nelson,5,336,1,1,0,0,0,0,0
P-00274,van Aerle,Berry,4,336,1,1,0,0,0,0,0
P-01001,Noor,Mohammed,5,336,2,2,0,0,0,0,0
P-06715,Ohrel,Christophe,4,336,1,1,0,0,0,0,0
P-04246,Kudryashov,Fyodor,4,335,1,1,0,0,0,0,0
P-08156,Gallardo,Jesús,4,335,1,1,0,0,0,0,0
P-06575,Dembélé,Mousa,6,335,2,2,0,0,0,0,0
P-08553,Verheyen,Gert,5,334,2,2,0,0,0,0,0
P-02333,Dzyuba,Artem,5,334,1,1,0,0,3,1,0
P-08442,von Bergen,Steve,5,334,2,2,0,0,0,0,0
P-09175,Al-Bishi,Fahad,4,333,1,1,0,0,0,0,0
P-04877,Margas,Javier,4,333,1,1,0,0,0,0,0
P-08237,Gravesen,Thomas,4,332,1,1,0,0,0,0,0
P-06975,Hodge,Steve,5,331,2,1,0,0,0,0,0
P-08292,Acevedo,Eduardo Mario,4,331,1,1,0,0,0,0,0
P-04857,Andersson,Björn,4,330,1,1,0,0,0,0,0
P-02282,Daučík,Ferdinand,3,330,2,1,0,0,0,0,0
P-00538,Müller,Dieter,4,330,1,1,0,0,2,0,0
P-09431,Lopes,not applicable,3,330,1,1,0,0,0,0,0
P-01852,Casemiro,not applicable,4,330,1,1,0,0,0,0,0
P-00667,Martim,not applicable,3,330,1,1,0,0,0,0,0
P-03747,Kopecký,Vlastimil,3,330,2,1,0,0,1,0,0
P-09575,Bouček,Jaroslav,3,330,2,1,0,0,0,0,0
P-08084,Kalynychenko,Maksym,4,330,1,1,0,0,1,0,0
P-06919,Nikodimov,Asparuh,4,329,2,2,0,0,1,0,0
P-08054,Onazi,Ogenyi,4,329,2,1,0,0,0,0,0
P-09394,Quentin,Yvan,4,328,1,1,0,0,0,0,0
P-09920,Gaganelov,Boris,4,328,2,2,0,0,0,0,0
P-02457,Boy,Tomás,5,328,1,1,0,0,0,0,0
P-06735,Amunike,Emmanuel,4,327,1,1,0,0,2,0,0
P-03588,Santín,Sergio,4,327,1,1,0,0,0,0,0
P-07422,Dindane,Aruna,6,326,2,2,0,0,2,1,0
P-03597,Mifflin,Ramón,4,326,1,1,0,0,0,0,0
P-06940,Galderisi,Giuseppe,4,326,1,1,0,0,0,0,0
P-02486,Dziekanowski,Dariusz,4,326,1,1,0,0,0,0,0
P-03315,Seo,Jung-won,6,326,2,2,0,0,1,0,0
P-07139,Reiziger,Michael,4,326,1,1,0,0,0,0,0
P-02287,Slimani,Islam,4,325,1,1,0,0,2,0,0
P-09560,Ince,Paul,4,325,1,1,0,0,0,0,0
P-09955,Khmelnitsky,Vitaly,4,325,1,1,0,0,1,0,0
P-06019,Abd Al-Jawad,Mohamed,4,325,1,1,0,0,0,0,0
P-00947,Al-Khathran,Abdulaziz,5,324,2,2,0,0,0,0,0
P-05693,Karnezis,Orestis,4,324,1,1,0,0,0,0,0
P-06720,Torales,Juan,4,324,1,1,0,0,0,0,0
P-09703,Törőcsik,András,4,324,2,2,0,0,0,0,0
P-08479,Selymes,Tibor,4,323,2,1,0,0,0,0,0
P-00142,Helmer,Thomas,5,323,2,2,0,0,0,0,0
P-00318,Cuccureddu,Antonello,5,322,1,1,0,0,0,0,0
P-02416,Bellugi,Mauro,5,322,2,1,0,0,0,0,0
P-09784,Bąk,Jacek,4,320,2,2,0,0,0,0,0
P-01462,Ünsal,Hakan,4,320,1,1,0,0,0,0,0
P-03785,Yamaguchi,Hotaru,6,320,2,2,0,0,0,0,0
P-06326,Martínez,Gilberto,4,320,2,2,0,0,0,0,0
P-00591,Šabanadžović,Refik,4,319,1,1,0,0,0,0,0
P-03724,Cabaye,Yohan,4,319,1,1,0,0,0,0,0
P-04665,Andrinúa,Genar,4,319,1,1,0,0,0,0,0
P-03445,Chavarría,Germán,4,318,1,1,0,0,0,0,0
P-05169,García Postigo,Luis,4,318,2,1,0,0,2,0,0
P-06156,Lăcătuș,Marius,5,318,2,2,0,0,2,1,0
P-08521,Larsson,Sebastian,4,318,1,1,0,0,0,0,0
P-03528,Valdivia,Jorge,7,318,2,2,0,0,1,0,0
P-08544,Lozano,Hirving,4,317,1,1,0,0,1,0,0
P-02378,El Haddaoui,Mustafa,4,317,2,2,0,0,0,0,0
P-06503,Elkjær,Preben,4,316,1,1,0,0,4,0,0
P-07033,Valdivia,Javier,4,316,1,1,0,0,2,0,0
P-02298,Izaguirre,Emilio,4,316,2,2,0,0,0,0,0
P-03074,Pirri,not applicable,4,316,2,2,0,0,1,0,0
P-02151,Gough,Richard,4,316,2,2,0,0,0,0,0
P-09981,Bernárdez,Víctor,4,316,2,2,0,0,0,0,0
P-09214,de Pedro,Javier,4,316,1,1,0,0,0,0,0
P-06219,Vidrio,Manuel,4,316,1,1,0,0,0,0,0
P-04344,Serebryanikov,Viktor,4,316,3,2,0,0,0,0,0
P-06071,Ilie,Adrian,4,315,1,1,0,0,1,0,0
P-00967,Chávez,Osman,4,315,2,2,0,0,0,0,0
P-06359,Rusol,Andriy,4,315,1,1,0,0,1,0,0
P-03668,Di Gennaro,Antonio,4,315,1,1,0,0,0,0,0
P-01294,Shilla,Illiasu,4,315,1,1,0,0,0,0,0
P-03530,Caminero,José Luis,4,314,1,1,0,0,3,0,0
P-05885,Bellone,Bruno,5,313,2,2,0,0,0,0,0
P-03446,Górriz,Alberto,4,312,1,1,0,0,1,0,0
P-00672,Protasov,Oleh,4,312,2,2,0,0,1,0,0
P-03790,Vargas,Eduardo,4,311,1,1,0,0,1,0,0
P-06850,Camara,Henri,4,310,1,1,0,0,2,0,0
P-09556,Barrios,Lucas,5,310,1,1,0,0,0,0,0
P-07396,Kanu,Nwankwo,6,310,3,3,0,0,0,0,0
P-02590,Asprilla,Faustino,4,309,2,2,0,0,0,0,0
P-07454,Sinclair,Trevor,4,308,1,1,0,0,0,0,0
P-02900,Mendoza,Alfredo,4,308,1,1,0,0,0,0,0
P-06886,Archibald,Steve,4,308,2,2,0,0,1,0,0
P-06749,Boffin,Danny,5,307,3,2,0,0,0,0,0
P-08471,Weber,Josip,4,307,1,1,0,0,0,0,0
P-06159,Christensen,Andreas,4,307,1,1,0,0,0,0,0
P-03235,Cheryshev,Denis,5,306,1,1,0,0,4,0,0
P-00955,Kuzyayev,Daler,5,306,1,1,0,0,0,0,0
P-09322,Torreira,Lucas,5,306,1,1,0,0,0,0,0
P-07970,Caszely,Carlos,4,305,2,2,0,0,0,0,0
P-04355,Gutiérrez,Teófilo,4,304,1,1,0,0,1,0,0
P-01839,Degeorgi,Josef,4,304,1,1,0,0,0,0,0
P-09127,Witschge,Rob,4,304,1,1,0,0,0,0,0
P-09958,Wallace,Harold,5,304,2,2,0,0,0,0,0
P-01677,Peralta,Oribe,5,304,2,2,0,0,1,0,0
P-09591,Neto,Rodrigues,4,304,1,1,0,0,0,0,0
P-02912,Ufarte,Roberto López,4,303,1,1,0,0,1,1,0
P-04743,Clijsters,Leo,5,302,2,2,0,0,1,0,0
P-01608,Laxalt,Diego,4,302,1,1,0,0,0,0,0
P-09248,Abreu,Sebastián,7,302,2,2,0,0,0,0,0
P-01646,Johnson,Fabian,4,302,1,1,0,0,0,0,0
P-01385,Mina,Yerry,3,300,1,1,0,0,3,0,0
P-01492,Merrick,Gil,3,300,1,1,0,0,0,0,0
P-01504,Walter,not applicable,3,300,1,1,0,0,0,0,0
P-01648,Aston,Alfred,3,300,2,2,0,0,0,0,0
P-05344,Muguerza,José,3,300,1,1,0,0,0,0,0
P-05335,Brandãozinho,not applicable,3,300,1,1,0,0,0,0,0
P-00033,Zikán,Zdeněk,3,300,1,1,0,0,4,0,0
P-02297,Lehmann,August,3,300,1,1,0,0,0,0,0
P-00884,Feureisl,Jiří,3,300,1,1,0,0,1,0,0
P-01274,Huber,Willy,3,300,2,1,0,0,0,0,0
P-09834,Vernati,Sirio,3,300,1,1,0,0,0,0,0
P-03033,Magnin,Ludovic,3,300,2,1,0,0,0,0,0
P-09220,Byrne,Roger,3,300,1,1,0,0,0,0,0
P-05206,Matthews,Stanley,3,300,2,2,0,0,0,0,0
P-02854,Prunea,Florin,3,300,2,1,0,0,0,0,0
P-07185,Quincoces,Jacinto,3,300,1,1,0,0,0,0,0
P-02321,Mijatović,Predrag,4,300,1,1,0,0,1,0,0
P-02301,Chorens,Manuel,3,300,1,1,0,0,0,0,0
P-09378,Barquín,Jacinto,3,300,1,1,0,0,0,0,0
P-09524,Paz,Rubén,4,300,2,2,0,0,0,0,0
P-07357,Cameron,Geoff,3,300,1,1,0,0,0,0,0
P-01289,Nicolas,Jean,3,300,2,2,0,0,3,0,0
P-00911,Amadò,Lauro,3,300,1,1,0,0,0,0,0
P-06459,Walaschek,Eugen,3,300,1,1,0,0,1,0,0
P-04148,Rodríguez,José Antonio,3,300,1,1,0,0,0,0,0
P-07794,Alberto,Julio,3,300,1,1,0,0,0,0,0
P-07417,Cilaurren,Leonardo,3,300,1,1,0,0,0,0,0
P-00212,Emenalo,Michael,3,300,1,1,0,0,0,0,0
P-07395,Sindelar,Matthias,3,300,1,1,0,0,1,0,0
P-09000,Lörtscher,Ernst,3,300,1,1,0,0,0,0,0
P-09038,Borovička,Jaroslav,3,300,2,1,0,0,0,0,0
P-01184,Fernández,Tomás,3,300,1,1,0,0,1,0,0
P-08716,Dobay,Ștefan,3,300,2,2,0,0,3,0,0
P-03280,Josimar,not applicable,3,300,1,1,0,0,2,0,0
P-08711,Arias,Joaquín,3,300,1,1,0,0,0,0,0
P-08169,Pinheiro,not applicable,3,300,1,1,0,0,0,0,0
P-00378,Springer,Hermann,3,300,1,1,0,0,0,0,0
P-08329,Mandi,Aïssa,3,300,1,1,0,0,0,0,0
P-06371,Rodríguez,Jorge,3,300,1,1,0,0,0,0,0
P-03127,Labone,Brian,3,300,1,1,0,0,0,0,0
P-05405,Onana,Jules,3,300,1,1,0,0,0,0,0
P-00140,Tuñas,Juan,3,300,1,1,0,0,0,0,0
P-07270,Molnár,Pavol,3,300,2,1,0,0,0,0,0
P-09713,Julinho,not applicable,3,300,1,1,0,0,2,0,0
P-05894,Staniforth,Ron,3,300,1,1,0,0,0,0,0
P-05379,Socorro,Héctor,3,300,1,1,0,0,3,0,0
P-03395,Bergés,Pedro,3,300,1,1,0,0,0,0,0
P-08640,Broadis,Ivor,3,300,1,1,0,0,2,0,0
P-06311,Carragher,Jamie,6,299,2,2,0,0,0,0,0
P-07859,Kovačić,Mateo,8,299,2,2,0,0,0,0,0
P-03282,Urban,Jan,4,298,1,1,0,0,0,0,0
P-01429,Issa,Pierre,4,297,2,2,0,0,0,0,0
P-08266,Nakamura,Shunsuke,4,297,2,2,0,0,1,0,0
P-09528,León,Pedro Pablo,4,297,1,1,0,0,0,0,0
P-06964,Getov,Plamen,4,297,1,1,0,0,1,0,0
P-06654,Zanetti,Cristiano,3,297,1,1,0,0,0,0,0
P-01532,Nández,Nahitan,5,294,1,1,0,0,0,0,0
P-03734,Zidane,Djamel,5,294,2,2,0,0,1,0,0
P-07077,Zhirkov,Yuri,4,293,2,2,0,0,0,0,0
P-08843,Inui,Takashi,4,293,1,1,0,0,2,0,0
P-04677,Pineda,Gonzalo,4,292,1,1,0,0,0,0,0
P-03166,Juanfran,not applicable,3,292,1,1,0,0,0,0,0
P-02605,Melo,Felipe,4,291,1,1,0,0,0,0,0
P-05022,Zdravkov,Radoslav,4,290,1,1,0,0,0,0,0
P-07650,Choi,Young-il,4,290,2,2,0,0,0,0,0
P-00530,Essien,Michael,4,290,2,2,0,0,0,0,0
P-02087,Amoah,Matthew,6,290,2,2,0,0,0,0,0
P-05075,Irmscher,Harald,4,290,1,1,0,0,0,0,0
P-00728,Sakho,Mamadou,4,289,1,1,0,0,0,0,0
P-01277,Satrústegui,Jesús María,4,289,1,1,0,0,0,0,0
P-07176,Zaccarelli,Renato,5,288,1,1,0,0,1,0,0
P-08330,Milošević,Savo,5,288,2,2,0,0,0,0,0
P-03096,Yebda,Hassan,4,288,2,2,0,0,0,0,0
P-00113,Costinha,not applicable,5,287,1,1,0,0,0,0,0
P-05102,McStay,Paul,4,286,2,2,0,0,0,0,0
P-01339,Bedoya,Alejandro,4,286,1,1,0,0,0,0,0
P-05734,Persson,Örjan,4,285,2,2,0,0,0,0,0
P-06833,Riseth,Vidar,4,285,1,1,0,0,0,0,0
P-09827,Seferovic,Haris,7,285,2,2,0,0,1,0,0
P-04086,Husin,Andriy,5,284,1,1,0,0,0,0,0
P-07123,Masztaler,Bohdan,4,284,1,1,0,0,0,0,0
P-04639,Dzodzuashvili,Revaz,3,283,1,1,0,0,0,0,0
P-03097,Moldovan,Viorel,4,283,2,1,0,0,2,0,0
